	price	voyageurs	nb_chambres	nb_lits	nb_sdb	Jacuzzi	Barbecue	Lit_pour_bébé	Extincteur	Ustensiles_de_barbecue	Jardin_privé(e),_Clôture_intégrale	Piscine	Salle_de_sport
1698	99	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1699	94	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1700	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1701	90	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1702	98	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1703	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1704	92	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1705	90	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1706	110	4.0	1	2.0	1	0	0	0	1	0	0	0	0
1707	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1708	89	3.0	2	2.0	1	0	0	0	0	0	0	0	0
1709	100	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1710	96	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1711	99	6.0	2	3.0	1	0	0	1	0	0	0	0	0
1712	112	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1713	99	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1714	129	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1715	100	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1716	99	2.0	0	2.0	1	0	0	0	0	0	0	0	0
1717	100	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1718	90	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1719	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1720	101	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1721	112	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1722	98	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1723	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1724	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1725	110	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1726	100	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1727	190	6.0	3	6.0	1	0	1	0	0	0	1	0	0
1728	122	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1729	100	4.0	0	3.0	1	0	0	1	0	0	0	0	0
1730	89	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1731	95	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1732	90	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1733	90	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1734	94	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1735	100	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1736	95	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1737	95	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1738	98	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1739	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1740	95	4.0	1	2.0	1	0	0	1	1	0	0	0	0
1741	95	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1742	105	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1743	95	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1744	99	4.0	0	2.0	1	0	0	0	0	0	0	0	0
1745	115	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1746	100	6.0	2	6.0	1	0	0	0	0	0	1	0	0
1747	100	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1748	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1749	99	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1750	108	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1751	101	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1752	110	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1753	109	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1754	93	5.0	2	3.0	1	0	0	0	0	0	0	0	0
1755	92	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1756	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1757	99	2.0	1	1.0	1	0	0	0	0	0	0	1	0
1758	93	5.0	2	3.0	1	0	0	0	0	0	0	0	0
1759	115	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1760	99	2.0	1	2.0	1	1	0	0	0	0	0	0	0
1761	101	4.0	0	3.0	1	0	0	1	1	0	0	0	0
1762	96	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1763	95	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1764	90	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1765	100	4.0	0	3.0	1	0	0	1	0	0	0	0	0
1766	111	3.0	2	2.0	1	0	0	1	1	0	0	0	0
1767	95	4.0	1	2.0	1	0	0	1	1	0	0	0	0
1768	98	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1769	90	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1770	190	6.0	3	6.0	1	0	1	0	0	0	1	0	0
1771	98	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1772	104	2.0	1	1.0	1	0	0	0	0	0	1	0	0
1773	99	5.0	2	4.0	1	0	1	0	0	0	0	0	0
1774	89	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1775	100	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1776	104	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1777	87	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1778	91	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1779	105	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1780	90	2.0	1	2.0	1	0	0	0	0	0	1	0	0
1781	100	4.0	1	2.0	1	0	0	0	0	0	0	1	0
1782	101	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1783	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1784	110	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1785	93	2.0	1	2.0	1	0	1	0	1	0	0	0	1
1786	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1787	92	6.0	2	2.0	1	0	0	0	0	0	0	0	0
1788	109	4.0	1	2.0	1	0	0	0	0	0	0	1	0
1789	91	4.0	1	3.0	1	0	0	0	0	0	0	0	0
1790	110	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1791	95	4.0	1	4.0	1	0	0	0	0	0	0	0	0
1792	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1793	100	5.0	2	3.0	1	0	0	0	0	0	1	0	0
1794	96	8.0	2	5.0	1	0	0	0	0	0	0	0	0
1795	121	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1796	95	4.0	2	2.0	1	0	0	1	1	0	0	0	0
1797	120	4.0	0	2.0	1	0	0	0	0	0	0	0	0
1798	102	4.0	1	2.0	1	0	0	0	1	0	0	0	0
1799	99	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1800	95	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1801	90	6.0	2	2.0	1	0	0	1	0	0	0	0	0
1802	95	4.0	1	2.0	1	0	0	0	1	0	0	0	0
1803	99	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1804	92	2.0	1	1.0	1	0	0	1	1	0	1	0	0
1805	102	4.0	1	2.0	1	0	0	0	1	0	0	0	0
1806	99	4.0	1	1.0	1	0	0	0	1	0	0	0	0
1807	91	3.0	1	2.0	1	0	0	0	1	0	0	0	0
1808	97	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1809	95	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1810	98	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1811	93	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1812	89	4.0	1	1.0	1	0	0	0	1	0	0	0	0
1813	116	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1814	107	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1815	90	5.0	2	2.0	1	0	0	0	0	0	0	0	0
1816	109	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1817	85	2.0	1	2.0	1	0	0	0	0	1	1	0	0
1818	91	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1819	100	3.0	2	1.0	1	0	0	1	1	0	0	0	0
1820	100	2.0	1	3.0	1	0	0	0	0	0	0	0	0
1821	90	5.0	2	2.0	1	1	0	1	0	0	0	0	0
1822	111	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1823	100	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1824	100	2.0	1	3.0	1	0	0	0	0	0	0	0	0
1825	90	4.0	2	3.0	1	0	1	0	0	1	1	0	0
1826	100	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1827	99	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1828	96	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1829	100	3.0	2	1.0	1	0	0	1	1	0	0	0	0
1830	115	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1831	85	2.0	1	2.0	1	0	0	0	0	1	1	0	0
1832	95	4.0	1	2.0	1	0	1	0	0	0	0	0	0
1833	121	4.0	1	3.0	1	0	0	1	0	0	0	0	0
1834	94	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1835	100	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1836	95	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1837	93	4.0	1	2.0	1	0	0	0	0	0	0	1	0
1838	95	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1839	110	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1840	95	3.0	2	2.0	1	0	0	0	0	0	0	0	0
1841	85	2.0	1	2.0	1	0	0	0	0	1	1	0	0
1842	99	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1843	111	3.0	2	2.0	1	0	0	1	1	0	0	0	0
1844	89	4.0	1	1.0	1	0	0	0	1	0	0	0	0
1845	90	2.0	1	2.0	1	0	0	0	0	0	1	0	0
1846	95	2.0	0	2.0	1	0	0	0	1	0	0	0	0
1847	99	2.0	1	2.0	1	1	0	0	0	0	0	0	0
1848	116	4.0	2	4.0	1	0	0	0	0	0	0	0	0
1849	110	3.0	1	2.0	1	0	0	1	0	0	0	0	0
1850	99	2.0	0	2.0	1	0	0	0	0	0	0	0	0
1851	100	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1852	100	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1853	110	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1854	95	2.0	1	2.0	1	0	0	0	1	0	0	0	0
1855	90	2.0	0	1.0	1	0	0	1	0	0	0	0	0
1856	95	5.0	2	2.0	1	1	0	1	0	0	0	0	0
1857	99	2.0	0	2.0	1	0	0	0	0	0	0	0	0
1858	109	4.0	2	2.0	1	0	0	1	0	0	1	0	0
1859	94	4.0	1	2.0	1	0	0	0	0	0	0	1	0
1860	100	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1861	96	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1862	90	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1863	109	4.0	2	3.0	1	0	1	0	0	1	1	0	0
1864	99	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1865	90	6.0	2	1.0	1	0	0	0	0	0	0	0	0
1866	119	4.0	1	3.0	1	0	0	0	0	0	0	0	0
1867	110	6.0	2	4.0	1	0	0	0	0	0	0	0	0
1868	95	5.0	2	3.0	1	0	0	0	0	0	0	0	0
1869	114	6.0	2	6.0	1	0	1	0	0	0	0	0	0
1870	116	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1871	110	2.0	0	1.0	1	0	0	1	0	0	0	0	0
1872	105	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1873	85	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1874	104	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1875	100	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1876	104	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1877	91	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1878	99	2.0	0	1.0	1	0	1	0	0	0	0	0	0
1879	90	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1880	107	2.0	0	1.0	1	0	0	0	1	0	0	0	0
1881	122	3.0	1	1.0	1	0	0	1	1	1	1	0	0
1882	108	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1883	99	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1884	114	4.0	1	1.0	1	0	0	0	1	0	0	0	0
1885	95	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1886	100	2.0	0	2.0	1	0	0	0	1	0	0	0	0
1887	114	2.0	0	1.0	1	0	1	0	0	0	0	0	0
1888	101	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1889	112	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1890	118	2.0	0	2.0	1	0	0	0	0	0	0	0	0
1891	105	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1892	116	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1893	100	3.0	1	2.0	1	0	0	1	0	0	0	0	0
1894	99	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1895	95	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1896	95	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1897	100	3.0	1	2.0	1	0	0	0	1	0	0	0	0
1898	92	2.0	1	1.0	1	0	0	0	0	0	1	0	0
1899	95	3.0	0	2.0	1	0	0	0	0	0	0	0	0
1900	115	2.0	0	2.0	1	0	0	0	0	0	0	0	0
1901	390	8.0	4	5.0	1	0	0	0	0	0	0	0	0
1902	100	2.0	1	1.0	1	0	0	0	0	0	1	0	0
1903	114	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1904	114	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1905	116	4.0	1	2.0	1	0	0	0	0	1	0	0	0
1906	100	2.0	0	1.0	1	0	0	1	0	0	0	0	0
1907	108	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1908	98	6.0	2	2.0	1	0	0	1	0	0	0	0	0
1909	98	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1910	108	3.0	0	2.0	1	0	0	0	0	0	0	0	0
1911	53	4.0	0	2.0	1	0	0	0	1	0	0	0	0
1912	55	3.0	0	2.0	1	0	0	0	0	0	0	0	0
1913	48	2.0	1	2.0	1	0	0	0	0	0	1	0	0
1914	45	4.0	0	2.0	1	0	0	0	0	0	0	0	0
1915	55	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1916	48	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1917	44	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1918	48	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1919	44	3.0	0	2.0	1	0	0	0	0	0	0	0	0
1920	70	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1921	55	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1922	47	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1923	53	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1924	53	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1925	48	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1926	55	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1927	48	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1928	55	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1929	59	4.0	1	2.0	1	0	0	0	0	0	0	0	1
1930	53	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1931	54	2.0	0	2.0	1	0	0	0	0	0	0	0	0
1932	70	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1933	54	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1934	50	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1935	53	2.0	1	1.0	1	0	0	0	0	1	0	0	0
1936	51	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1937	50	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1938	52	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1939	51	4.0	1	3.0	1	0	0	0	0	0	0	0	0
1940	43	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1941	52	2.0	0	1.0	1	0	0	1	0	0	1	0	0
1942	46	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1943	56	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1944	49	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1945	46	5.0	1	4.0	1	1	0	1	1	0	0	0	0
1946	49	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1947	58	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1948	52	4.0	0	2.0	1	0	0	0	1	0	0	0	0
1949	55	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1950	50	4.0	1	2.0	1	0	1	0	0	0	0	0	0
1951	48	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1952	54	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1953	48	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1954	44	2.0	0	1.0	1	0	1	0	0	1	0	0	0
1955	54	2.0	0	2.0	1	0	0	0	0	0	0	0	0
1956	44	2.0	0	1.0	1	0	1	0	0	1	0	0	0
1957	48	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1958	50	2.0	0	4.0	1	0	0	0	0	0	0	0	0
1959	54	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1960	54	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1961	46	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1962	48	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1963	58	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1964	40	4.0	1	1.0	1	0	0	1	0	0	0	0	0
1965	47	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1966	50	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1967	41	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1968	47	2.0	0	1.0	1	0	0	1	0	0	0	0	0
1969	49	4.0	2	1.0	1	0	0	0	0	0	0	0	0
1970	48	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1971	62	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1972	51	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1973	51	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1974	52	3.0	0	2.0	1	0	0	0	1	0	0	0	0
1975	45	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1976	50	2.0	0	1.0	1	0	0	0	1	0	0	0	0
1977	41	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1978	51	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1979	45	3.0	0	3.0	1	0	0	0	0	0	0	0	0
1980	48	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1981	55	2.0	1	1.0	1	0	0	0	0	0	1	0	0
1982	44	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1983	51	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1984	45	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1985	53	4.0	1	1.0	1	0	0	1	0	0	0	0	0
1986	54	3.0	1	2.0	1	0	0	0	0	1	1	0	0
1987	63	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1988	50	3.0	1	1.0	1	0	0	0	0	0	0	0	0
1989	63	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1990	49	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1991	42	4.0	1	2.0	1	0	1	0	1	0	0	0	0
1992	48	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1993	45	4.0	1	2.0	1	0	1	0	0	1	1	0	0
1994	50	2.0	1	1.0	1	0	0	0	0	0	1	0	0
1995	59	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1996	48	4.0	1	1.0	1	0	0	0	0	0	0	1	0
1997	57	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1998	46	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1999	42	4.0	1	1.0	1	0	0	0	0	0	0	0	0
2000	57	3.0	1	2.0	1	0	0	0	0	0	0	0	0
2001	58	2.0	1	1.0	1	0	0	0	1	0	0	0	0
2002	52	3.0	0	1.0	1	0	0	0	0	0	0	1	0
2003	42	4.0	1	1.0	1	0	0	0	0	0	0	0	0
2004	56	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2005	54	3.0	1	2.0	1	0	0	0	0	0	0	0	0
2006	39	2.0	0	1.0	1	0	0	0	1	0	0	0	0
2007	41	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2008	56	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2009	44	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2010	54	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2011	48	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2012	43	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2013	44	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2014	50	2.0	1	1.0	1	0	0	0	0	0	0	0	0
2015	59	4.0	1	1.0	1	0	0	0	0	0	0	0	0
2016	40	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2017	55	4.0	1	2.0	1	0	0	0	0	0	0	0	0
2018	47	2.0	1	1.0	1	0	1	0	0	0	0	0	0
2019	55	4.0	1	2.0	1	0	0	0	0	0	0	0	0
2020	43	4.0	0	2.0	1	0	1	0	0	0	0	1	0
2021	52	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2022	52	4.0	1	1.0	1	0	1	0	0	0	0	0	0
2023	44	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2024	50	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2025	43	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2026	48	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2027	48	2.0	0	1.0	1	0	1	0	0	1	0	1	0
2028	620	8.0	3	6.0	1	0	0	1	1	1	1	0	0
2029	41	3.0	1	2.0	1	0	0	0	0	0	0	0	0
2030	50	2.0	1	1.0	1	0	0	1	0	0	0	0	0
2031	48	4.0	1	2.0	1	0	0	0	0	0	0	0	0
2032	56	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2033	39	2.0	0	1.0	1	0	0	0	1	0	0	0	0
2034	50	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2035	50	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2036	54	2.0	1	1.0	1	0	0	0	1	0	0	0	0
2037	48	4.0	0	4.0	1	0	0	1	0	0	0	0	0
2038	49	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2039	55	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2040	40	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2041	52	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2042	50	2.0	0	2.0	1	0	0	0	0	0	0	0	0
2043	49	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2044	60	4.0	1	3.0	1	0	0	0	0	0	0	0	0
2045	42	4.0	1	1.0	1	0	0	0	0	0	0	0	0
2046	53	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2047	50	2.0	0	2.0	1	0	0	0	0	0	0	0	0
2048	50	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2049	52	2.0	0	1.0	1	0	0	0	1	0	0	0	0
2050	49	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2051	60	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2052	55	2.0	0	2.0	1	0	0	0	0	0	0	0	0
2053	56	2.0	1	1.0	1	0	0	0	0	0	0	1	0
2054	54	2.0	1	1.0	1	0	0	0	1	1	0	0	0
2055	45	4.0	0	2.0	1	0	0	0	0	0	0	0	0
2056	55	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2057	49	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2058	45	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2059	52	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2060	56	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2061	160	4.0	1	1.0	1	0	0	0	0	0	0	0	0
2062	51	4.0	1	2.0	1	0	0	0	0	0	0	0	0
2063	50	2.0	1	1.0	1	0	0	1	0	0	0	0	0
2064	45	4.0	0	2.0	1	0	0	0	0	0	0	0	0
2065	55	4.0	1	2.0	1	0	0	1	0	0	0	0	0
2066	60	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2067	50	2.0	1	1.0	1	0	0	1	0	0	0	0	0
2068	175	6.0	2	3.0	1	0	0	0	0	0	0	0	0
2069	52	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2070	46	3.0	0	2.0	1	0	0	0	0	1	0	0	0
2071	52	2.0	1	2.0	1	0	0	0	0	0	0	0	0
2072	48	2.0	0	2.0	1	0	0	0	0	0	0	0	0
2073	45	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2074	56	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2075	57	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2076	40	4.0	1	1.0	1	0	0	0	0	0	0	0	0
2077	53	2.0	1	1.0	1	0	0	0	0	0	0	0	0
2078	53	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2079	45	2.0	1	1.0	1	0	0	0	0	0	0	0	0
2080	56	2.0	1	1.0	1	0	0	0	0	0	0	1	0
2081	55	2.0	1	1.0	1	0	0	0	1	0	0	0	0
2082	55	2.0	1	1.0	1	0	1	0	0	0	0	1	0
2083	60	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2084	57	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2085	43	2.0	0	1.0	1	0	0	0	0	0	0	0	0
2086	45	2.0	1	1.0	1	0	1	1	0	0	0	0	0
2087	180	2.0	1	1.0	1	0	0	0	0	0	0	0	0
2088	279	4.0	2	3.0	1	0	0	0	0	0	0	1	0
2089	36	2.0	0	1.0	2	0	0	0	0	0	0	0	0
2090	850	8.0	3	4.0	2	0	0	0	0	1	1	0	0
2091	950	14.0	7	11.0	7	0	0	1	0	0	1	0	0
2092	77	2.0	1	1.0	2	0	0	0	0	0	0	1	0
2093	174	4.0	2	3.0	2	0	0	0	0	0	0	0	0
2094	166	5.0	2	3.0	2	0	0	0	0	0	0	0	0
2095	144	4.0	2	3.0	2	0	0	0	0	0	0	0	0
2096	122	4.0	2	3.0	2	0	0	0	1	0	0	0	0
2097	148	4.0	2	3.0	2	0	0	0	0	0	0	0	0
2098	122	4.0	2	3.0	2	0	0	0	1	0	0	0	0
2099	155	4.0	2	2.0	2	0	1	0	1	1	0	0	0
2100	186	6.0	2	3.0	2	0	0	0	0	0	0	0	0
2101	140	4.0	2	2.0	2	0	0	0	0	0	0	0	0
2102	161	5.0	2	2.0	2	0	0	0	0	0	0	0	0
2103	172	4.0	2	3.0	2	0	0	0	0	0	0	0	0
2104	150	4.0	2	2.0	2	0	0	0	0	0	0	0	0
2105	135	5.0	3	3.0	2	0	0	1	0	0	0	0	0
2106	162	5.0	2	2.0	2	0	1	0	0	1	0	0	0
2107	143	6.0	2	3.0	2	0	0	1	0	0	0	0	0
2108	150	6.0	2	4.0	2	0	0	1	0	0	0	0	0
2109	172	4.0	2	3.0	2	0	0	0	0	0	0	0	0
2110	162	5.0	2	2.0	2	0	1	0	0	1	0	0	0
2111	186	6.0	2	3.0	2	0	0	0	0	0	0	1	0
2112	172	4.0	2	3.0	2	0	0	0	0	0	0	0	0
2113	186	6.0	2	3.0	2	0	0	0	0	0	0	1	0
2114	145	4.0	2	4.0	2	0	1	1	0	0	0	0	0
2115	150	6.0	2	3.0	2	0	0	0	0	0	0	0	0
2116	162	4.0	2	4.0	2	0	0	0	0	0	0	0	0
2117	140	4.0	2	3.0	2	0	0	0	0	0	0	0	0
